data,url_noticia,url_noticia_curto,titulo,conteudo_noticia,assunto,assunto_ex,titulo_ex,subtitulo_ex,local_ex,artigo_ex,n_paragrafos
2018-03-16,https://web.archive.org/web/20180316203715/https://g1.globo.com/economia/noticia/bndes-aprova-fusao-entre-suzano-e-fibria-nova-companhia-sera-lider-mundial-em-celulose.ghtml,https://g1.globo.com/economia/noticia/bndes-aprova-fusao-entre-suzano-e-fibria-nova-companhia-sera-lider-mundial-em-celulose.ghtml,"BNDES aprova fusão entre Fibria e Suzano, que cria nova líder mundial em celulose"," O Banco Nacional de Desenvolvimento Econômico e Social (BNDES) informou nesta quinta-feira (15) que aprovou a fusão entre as empresas Suzano e Fibria. A operação une as duas maiores empresas de celulose do país e transforma a companhia resultante em líder mundial em celulose de mercado.  As negociações foram conduzidas pela BNDESPar, subsidiária de participações acionárias do BNDES, e pela Votorantim S/A. As duas empresas compartilham o controle da Fibria.  A fusão sela uma vitória da Suzano sobre a holandesa Paper Excellence, que chegou a fazer uma proposta para comprar a participação da BNDESPar na Fibria Celulose. A oferta formal avaliou a empresa brasileira em R$ 40 bilhões.  ""Será a maior empresa do agronegócio e a quinta maior empresa nao financeira do Brasil"", afirmou o presidente da Suzano em São Paulo após o anúncio do negócio.  Pelo acordo entre Fibria e Suzano, o BNDES receberá parte do pagamento em dinheiro, cerca de R$ 8,5 bilhões, e parte em ações da companhia resultante. O acordo, informa o banco de investimento, assegura ainda que acionistas minoritários recebam dinheiro e ações nas mesmas condições dos controladores.  Os acionistas da Fibria Celulose receberão um total de R$ 29,04 bilhões e 255 milhões de novas ações da Suzano.   O BNDESPar seguirá com participação de 11% na empresa, posição que poderá ser vendida no futuro. Segundo o BNDES, a operação é garantida por consórcio de bancos privados e sua conclusão está sujeita à aprovação de agências antitruste.  A Suzano será controladora e terá 46,6% da estrutura societária da nova companhia.  Segundo o BNDES, foram negociadas melhorias de governança, que incluem a aprovação de uma política de indicação de conselheiros independentes.  A companhia resultante deverá, por contrato, manter, no mínimo, o mesmo padrão de responsabilidade socioambiental em que as duas empresas já eram referência.  O BNDES foi uma peça-chave para a criação da Fibria, empresa que nasceu da fusão de Aracruz e Votorantim em 2009. O negócio foi realizado para evitar que a Aracruz quebrasse após registrar perdas significativas em operações com derivativos financeiros (hedge cambial).  A Votorantim já tentava comprar a Aracruz há um ano, mas também perdeu dinheiro com derivativos e precisava do apoio do BNDES para conseguir suportar o negócio.  Diversas grandes empresas brasileiras exportadoras perderam bilhões com operações de derivativos cambiais em 2008. Como elas têm custos em real e receitas em dólar, é normal que essas empresas façam hedge cambial para proteger seus negócios de oscilações no câmbio. O problema foi que a diretoria financeira dessas companhias permitiu que elas especulassem com essas operações e assumissem posições acima do necessário.  Esses instrumentos financeiros têm seus preços de negociação baseados na cotação futura de algum outro ativo (ações, câmbio ou juros), usado como se fosse um seguro de preço. O objetivo desse tipo de transação é proteger o investidor contra variações de taxas, moedas ou preços.  A Fibria era disputada também pela Paper Excellence, que chegou a oferecer, em sua última oferta, R$ 71,50 por ação da empresa. O valor significava um avança em relação à proposta de R$ 67, feita na segunda-feira (12). A empresa é controlada pela família Wijaya, que também é dona da Asia Pulp & Paper Company.  Se a oferta da Paper Excellence fosse aceita, a Fibria provavelmente seria retirada da bolsa paulista. A oferta da Suzano, por sua vez, garantia o fortalecimento do mercado de capitais, afirmou o BNDES.  Outra razão fundamental para os acionistas terem se inclinado para a oferta da Suzano era a preocupação com a falta de financiamento firme pela Paper Excellence, informaram à Reuters fontes familiarizadas com as negociações.  O BNDES solicitou que a holandesa comprovasse como a oferta seria financiada com documentos bancários. A empresa sugeriu pagar uma multa de US$ 1,2 bilhão caso não obtivesse o financiamento, mas isso não convenceu o banco.  *com informações da Reuters ",economia,,,,,,
2018-03-18,https://web.archive.org/web/20180318222227/https://g1.globo.com/economia/noticia/bovespa16032018.ghtml,https://g1.globo.com/economia/noticia/bovespa16032018.ghtml,Suzano dispara e Fibria despenca na bolsa após anúncio de fusão; Bovespa fecha em leve queda," O principal índice de ações da Bovespa fechou em leve queda nesta sexta-feira (16), após abrir os negócios em alta com respaldo do mercado de ações no exterior. Na semana, no entanto, houve queda mais acentuada.  O Ibovespa recuou 0,05%, aos 84.886 pontos. Na semana, houve queda de 1,72%. No mês e no ano, há baixa de 0,55% e alta de 11%, respectivamente.  As ações da Suzano dispararam neste pregão e subiram 21,79%, chegando a subir mais de 30% durante o dia, após o anúncio de que a fusão com a Fibria foi aprovada pelo Banco Nacional de Desenvolvimento Econômico e Social (BNDES). A Suzano será controladora e terá 46,6% da estrutura societária da nova companhia.  Já as ações da Fibria caíam10,22%, se destacando entre as perdas do dia.  ESTÁCIO ON saltou 8,98%, em meio à repercussão favorável do resultado do quarto trimestre da companhia de ensino, com lucro antes de juros, impostos, depreciação e amortização (Ebitda) ajustado subindo 87% ante o último trimestre de 2016, para R$ 238,4 milhões, com a margem Ebitda ajustada subindo 12,4 pontos percentuais, para 28,4%.  KROTON ON caiu 2,55%, perdendo o fôlego mais positivo da abertura, também tendo no radar balanço trimestral, com a lucro líquido ajustado de R$ 488,64 milhões nos últimos três meses de 2017, praticamente estável em relação ao mesmo período do ano anterior. A maior empresa de educação superior privada do Brasil disse que está preparando as primeiras aquisições na área de ensino básico para meados deste ano.  BRADESCO PN subiu 0,26%, mas ITAÚ UNIBANCO PN caiu 0,41%, pesando no Ibovespa, em razão do forte participação na composição da carteira.  PETROBRAS PN subiu 0,56%, após fortes perdas na véspera na esteira da divulgação do resultado com prejuízo. PETROBRAS ON avançou 1,08%. No exterior, os preços do petróleo fecharam em alta.  BRF ON encerrou em baixa de 1,07%, longe da mínima da sessão, quando caiu mais de 6%, pressionada pela reação negativa à decisão do Ministério da Agricultura de interromper temporariamente a produção e certificação sanitária de produtos de aves da companhia exportados do Brasil para a União Europeia. O Ministério da Agricultura espera resolver a questão em até 30 dias, disse nesta sexta-feira o secretário de Defesa Agropecuária da pasta, Luiz Eduardo Rangel.  (* com informações da Reuters) ",economia,,,,,,
2018-03-19,https://web.archive.org/web/20180319110430/https://g1.globo.com/economia/noticia/china-substitui-chefe-do-banco-central-apos-15-anos.ghtml,https://g1.globo.com/economia/noticia/china-substitui-chefe-do-banco-central-apos-15-anos.ghtml,China substitui chefe do banco central após 15 anos ," O governador do Banco Popular da China, o banco central do país, Zhou Xiaochuan, foi substituído nesta segunda-feira (18) por seu 'número 2', Yi Gang, depois que essa mudança foi aprovada na sessão plenária da Assembleia Nacional Popular (ANP), o principal órgão do Legislativo chinês.  Zhou, de 70 anos e responsável pela política monetária chinesa desde dezembro de 2002, era um dos mais veteranos no alto escalão da República Popular, e dirigiu o banco durante o mandato de três presidentes: Jiang Zemin, Hu Jintao e o atual, Xi Jinping.  Em seus 15 anos à frente do banco central, Zhou foi um dos responsáveis pela modernização e abertura da economia chinesa, assim como pela internacionalização de sua moeda, o iuan ou renminbi.  Yi, dez anos mais jovem que Zhou, ocupava desde 2008 o posto de vice-governador no Banco Popular da China e foi o diretor da Administração Estatal de Intercâmbio de Divisas entre 2009 e 2016.  Formado nas universidades americanas de Hamline e Illinois, Yi trabalhou em distintas funções dentro do banco central chinês há mais de 20 anos. ",economia,,,,,,
2018-03-19,https://web.archive.org/web/20180319110430/https://g1.globo.com/economia/noticia/so-0027-dos-consumidores-aptos-aderiram-a-tarifa-branca-no-primeiro-mes-de-vigencia.ghtml,https://g1.globo.com/economia/noticia/so-0027-dos-consumidores-aptos-aderiram-a-tarifa-branca-no-primeiro-mes-de-vigencia.ghtml,"Só 0,027% dos consumidores aptos aderiram à tarifa branca no primeiro mês de vigência"," As distribuidoras de energia receberam em janeiro 1.228 pedidos de adesão à tarifa branca, programa que permite ao consumidor pagar mais barato pela energia consumida fora do horário de pico.  Esse número representa apenas 0,027% dos 4,5 milhões de consumidores aptos a participar em 2018, primeira fase do programa. (Leia mais detalhes abaixo)  A tarifa branca começou a vigorar em janeiro e, até o momento, as distribuidoras só possuem o balanço de adesões daquele mês.  O sistema foi criado para incentivar a redução do consumo de energia nos horários de grande demanda e, assim, reduzir a necessidade de investimentos no setor elétrico e de acionamento de termelétricas.  Pelo sistema convencional, o custo da energia é o mesmo para o consumidor, independente do horário em que ela é usada. Já quem adere à tarifa branca passa a pagar um preço mais baixo que o da tarifa convencional pela eletricidade consumida nos horários de baixa demanda - esse horário diferente para cada distribuidora mas varia, mais ou menos, entre 18h e 21h.  Por outro lado, quando consumida dentro do horário de alta demanda, o custo da energia é mais alto que o da tarifa convencional.  A liberação das adesões à tarifa branca está sendo feita de maneira progressiva. Veja o cronograma:  Segundo levantamento das distribuidoras de energia elétrica, dos 1.228 clientes que aderiram à tarifa branca 1.127 eram usuários do sistema convencional e pediram a mudança. Os outros 101 são novas ligações, ou seja, clientes que foram direto para a tarifa branca sem passar pelo sistema convencional.  Para o presidente da Associação Brasileira de Distribuidoras de Energia Elétrica (Abradee), Nelson Leite, a baixa adesão no primeiro mês não surpreende. Segundo ele, ainda falta informação para o consumidor.  Para a maioria das pessoas, disse Leite, o sistema não valerá a pena porque nem sempre há a disposição ou a possibilidade de mudar os hábitos de consumo. Apesar da baixa procura no primeiro mês, Leite lembrou que ainda estamos no início do processo.  ""Tem um potencial para aumentar a adesão"", disse. Ele questionou, no entanto, como a tarifa foi regulamentada, prevendo que consumidores obtenham vantagens mesmo sem alterar sua rotina de consumo.  ""Tem um conjunto de consumidores que será beneficiado com uma redução de tarifa sem fazer nenhum esforço. São consumidores que já usam energia fora do horário de ponta"", ponderou. ",economia,,,,,,
2018-03-20,https://web.archive.org/web/20180320231934/https://g1.globo.com/economia/noticia/producao-de-petroleo-da-petrobras-cai-1-em-fevereiro-ante-janeiro.ghtml,https://g1.globo.com/economia/noticia/producao-de-petroleo-da-petrobras-cai-1-em-fevereiro-ante-janeiro.ghtml,Produção de petróleo da Petrobras cai 1% em fevereiro ante janeiro," A produção média de petróleo da Petrobras no Brasil em fevereiro foi de 2,08 milhões de barris por dia (bpd), queda de 1% ante o mês anterior, impactada por ocorrências operacionais em plataformas no campo de Marlim, na Bacia de Campos, e no campo de Lula, no pré-sal da Bacia de Santos, disse a companhia em comunicado nesta terça-feira (20).  Já a produção de gás natural em fevereiro, excluído o volume liquefeito, foi de 80,5 milhões de metros cúbicos por dia (m³/d), alta de 2,3% ante o mês anterior, em função do aumento da produção em campos do Amazonas devido ao término da manutenção no sistema de compressão.  No exterior, a produção de petróleo foi de 61 mil bpd, em linha com o mês anterior. A produção de gás natural foi de 6,4 milhões de m³/d. ",economia,,,,,,
2018-03-20,https://web.archive.org/web/20180320231934/https://g1.globo.com/economia/noticia/acoes-do-facebook-tem-novo-dia-de-queda-bolsas-dos-eua-sobem-com-alta-no-setor-de-energia.ghtml,https://g1.globo.com/economia/noticia/acoes-do-facebook-tem-novo-dia-de-queda-bolsas-dos-eua-sobem-com-alta-no-setor-de-energia.ghtml,Ações do Facebook têm novo dia de queda; bolsas dos EUA sobem com alta no setor de energia," Os índices acionários dos Estados Unidos avançaram ligeiramente nesta terça-feira (20), à medida que os preços mais altos do petróleo elevaram o setor de energia, mas uma nova queda na ação do Facebook reduziu ganhos.  O Dow Jones subiu 0,47%, a 24.727 pontos, o S&P 500 ganhou 0,15%, a 2.716 pontos, e o Nasdaq Composite avançou 0,27%, a 7.364 pontos.  Os preços do petróleo subiram mais de 2% para atingir uma máxima de três semanas, puxados por tensões no Oriente Médio e pela possibilidade de mais declínios na produção da Venezuela.  Esses ganhos ajudaram o índice de energia do S&P a subir 0,84%, tornando-o facilmente o setor de melhor performance entre os 11 principais do S&P 500.  As ações do Facebook fecharam em queda de 2,6%, bem acima de mínimas de mais cedo. A companhia de rede social disse nesta terça-feira que enfrentou questionamentos da Comissão Federal de Comércio do EUA sobre como os dados pessoais de seus usuários foram minados por uma consultoria política contratada pela campanha do presidente Donald Trump.  Entenda o escândalo de uso político de dados que derrubou valor do Facebook   A ação caiu cerca de 9% ao longo das duas últimas sessões, seu maior declínio de dois dias desde fevereiro de 2016, uma queda que pesou fortemente sobre os mercados.  Parlamentares dos EUA e Europa exigiram uma explicação de como a consultoria, Cambridge Analytica, obteve acesso aos dados e por que o Facebook falhou em informar aos seus usuários, levantando questões mais amplas da indústria sobre privacidade do consumidor e se há regulação mais rígida no horizonte.  O Facebook não foi a única ação de rede social ou fundo que teve abalos nesta terça-feira. As ações da Snap caíram 2,56%, enquanto as ações do Twitter caíram 10,38%. O Global X Social Media perdeu 0,9%. ",economia,,,,,,
2018-03-21,https://web.archive.org/web/20180321063102/https://g1.globo.com/economia/noticia/em-dois-dias-facebook-perde-quase-us-50-bilhoes-em-valor-de-mercado.ghtml,https://g1.globo.com/economia/noticia/em-dois-dias-facebook-perde-quase-us-50-bilhoes-em-valor-de-mercado.ghtml,"Em dois dias, Facebook perde quase US$ 50 bilhões em valor de mercado"," Após dias de queda de suas ações na bolsa dos Estados Unidos, o Facebook perdeu mais de US$ 49 bilhões em valor de mercado em dois dias. A queda no período foi de 9,15%, de acordo com dados da Economatica.  A empresa também caiu no ranking das maiores em valor de mercado no mundo. Antes, ocupava a 5ª posição, mas foi ultrapassada por Alibaba e Berkshire.  As perdas acontecem em meio a um escândalo sobre vazamento de dados no qual a empresa está envolvida. Parlamentares do Reino Unidos convocaram o presidente-executivo do Facebook, Mark Zuckerberg, para prestar esclarecimentos sobre o vazamento de dados de 50 milhões de usuários.  Entenda o escândalo de uso político de dados que derrubou valor do Facebook   Ex-sócio da Cambridge Analytica no Brasil, André Torretta, diz que empresa não tinha banco de dados de brasileiros.  A companhia de rede social disse nesta terça-feira que enfrentou questionamentos da Comissão Federal de Comércio do EUA sobre como os dados pessoais de seus usuários foram minados por uma consultoria política contratada pela campanha do presidente Donald Trump.  Neste domingo (18), o Facebook informou que está investigando o vazamento de dados provocado por uma empresa britânica que trabalhou para a campanha de 2016 do presidente americano, Donald Trump. A empresa de consultoria Cambridge Analytica manipulou informação de mais de 50 milhões de usuários da rede social nos Estados Unidos.  A companhia obteve as informações em 2014 e as usou para construir uma aplicação destinada a prever as decisões dos eleitores e influenciar sobre elas, segundo revelaram neste sábado os jornais ""London Observer"" e ""New York Times"".  Depois disso, o Facebook suspendeu a conta da Cambridge Analytica e de sua matriz, Strategic Communication Laboratories (SCL), além de informar que descobriu o vazamento de dados pela primeira vez em 2015.  ""Estamos dirigindo uma revisão integral, interna e externa, para determinar se são certas as informações de que os dados em questão do Facebook ainda existem"", afirmou Paul Grewal, vice-presidente e membro da equipe legal do Facebook, em comunicado.  Este é um dos maiores vazamentos de dados na história do Facebook. Além da queda na Bolsa, a revelação do acesso indevido de dados já provoca repercussões em outros campos. Legisladores britânicos e americanos pediram explicações à empresa. A procuradora-geral do estado de Massachusetts, Maura Healey, abriu uma investigação contra a empresa.  O presidente do Parlamento Europeu disse nesta segunda-feira que os legisladores da União Europeia vão investigar se ocorreu o uso indevido de dados, ao classificar as alegações de uma violação inaceitável dos direitos de privacidade dos cidadãos. Na Alemanha, o Partido Verde também disseu que pediu ao governo alemão que informe ao parlamento sobre o impacto doméstico.  O caso poderia gerar também uma multa multimilionária para o Facebook. A suspeita é que a empresa teria violado uma regulação da Comissão Federal de Comércio dos EUA (FTC, na sigla em inglês) que protege a privacidade dos usuários de redes sociais.  ""Acredito que a FTC vai querer investigar isto"", disse um ex-funcionário dessa agência federal, David Vladeck, ao jornal ""Washington Post"".  Brian Acton, cofundador do WhatsApp, também comentou o caso no Twitter, dizendo que era hora de deletar sua conta. Acton trabalhou por 8 anos no WhatsApp, que foi comprado em 2014 pelo Facebook por US$ 19 bilhões em dinheiro e ações.  Segundo a rede social, Aleksandr Kogan, um professor de psicologia russo-americano da Universidade de Cambridge, acessou os perfis de milhões de usuários que baixaram um aplicativo para o Facebook chamado ""This is your digital life"" e que oferecia um serviço de prognóstico da personalidade.  Com esse acesso, ele encaminhou mais de 50 milhões de perfis à Cambridge Analytica. Desses, 30 milhões deles tinham informações suficientes para serem exploradas com fins políticos. Ele conseguiu esses dados apesar de somente 270 mil usuários terem dado seu consentimento para que o aplicativo acessasse sua informação pessoal, segundo o ""NYT"".  Ao compartilhar esses dados com a empresa e com um dos seus fundadores, Christopher Wylie, Kogan violou as regras do Facebook, que eliminou o aplicativo em 2015 e exigiu a todos os envolvidos que destruíssem os dados coletados.  ""Há vários dias, recebemos informes que nem todos os dados foram apagados"", indicou o Facebook, advertindo que estava disposto a ir aos tribunais para resolver o tema.  Entre os investidores na Cambridge Analytica estão o ex-estrategista-chefe de Trump e ex-chefe da sua campanha eleitoral em 2016, Steve Bannon, e um destacado doador republicano, Robert Mercer.  A campanha eleitoral de Trump contratou a Cambridge Analytica em junho de 2016 e pagou mais de US$ 6 milhões a ela. ",economia,,,,,,
2018-03-21,https://web.archive.org/web/20180321063102/https://g1.globo.com/economia/noticia/bovespa-20-03-18.ghtml,https://g1.globo.com/economia/noticia/bovespa-20-03-18.ghtml,Bovespa fecha em alta após 5 quedas seguidas," O principal índice de ações da bolsa brasileira (B3) subiu nesta terça-feira (20), após ter recuado nos últimos 5 pregões, com as ações de siderurgia e mineração entre os destaques de alta em dia de cenário relativamente positivo no exterior. A cautela dos investidores antes da reunião de quarta-feira (21) do Federal Reserve, o banco central dos Estados Unidos, entretanto, impediu uma recuperação mais intensa.  O Ibovespa subiu 0,3% a 84.163 pontos. Veja a cotação.   Na véspera, o índice caiu 1,15%, a 83.913 pontos, no quinto pregão vermelho consecutivo, acumulando queda de 3,4%.  Os ganhos no pregão local foram endossados pelo viés positivo Wall Street, com a alta do petróleo ajudando ações de energia, embora nova queda das ações do Facebook tenha limitado os avanços. O S&P 500 subiu 0,15%.  O diretor da More Invest Leonardo Monoli disse que os ativos de risco sofreram na véspera com aversão a risco, com o humor global afetado por expectativa em torno da sinalização do banco central norte-americano após decisão de juros na quarta-feira e apreensão de guerra comercial mais ampla.  Nesta terça-feira, segundo ele, houve alguma estabilização nas bolsas no exterior e o mercado no Brasil, diante da ausência de notícias locais relevantes, ""ficou refém dos movimentos globais"".  Destaques  GERDAU PN fechou em alta de 4,72%, seguida por USIMINAS PNA com elevação de 3,3% e CSN com alta de 1,94%, em meio à repercussão favorável de dados de vendas de aço por companhias brasileiras, que corroboraram expectativas benignas para o setor.  VALE ON subiu 1,22%, apesar da queda nos preços do minério de ferro na China à vista, também beneficiada pelo noticiário sobre o setor siderúrgico.  PETROBRAS PN e PETROBRAS ON avançaram 1,1% e 1,33%, respectivamente, endossando a melhora, em meio ao avanço dos preços do petróleo no exterior. A petrolífera anunciou a hibernação de fábricas deficitárias de fertilizantes em Sergipe e Bahia.  BRF ON perdeu 2%, sem conseguir sustentar os ganhos da primeira etapa da sessão, conforme as ações seguem pressionadas por uma série de eventos negativos, desde resultados fracos e problemas de execução internas a envolvimento em investigações sobre irregularidades sanitárias.  ETERNIT ON, que não faz parte do Ibovespa, encerrou em baixa de 7%, após a empresa produtora de material para construção entrar com pedido recuperação judicial em São Paulo. ",economia,,,,,,
2018-03-22,https://web.archive.org/web/20180322003522/https://g1.globo.com/economia/noticia/preco-da-passagem-nao-cai-mesmo-apos-entrada-em-vigor-de-cobranca-por-bagagem-despachada.ghtml,https://g1.globo.com/economia/noticia/preco-da-passagem-nao-cai-mesmo-apos-entrada-em-vigor-de-cobranca-por-bagagem-despachada.ghtml,Preço da passagem não cai mesmo após entrada em vigor de cobrança por bagagem despachada," O preço médio da passagem no Brasil ficou praticamente estável no segundo semestre de 2017, mesmo após a entrada em vigor da regra que permite às empresas aéreas cobrar por bagagem despachada, mostra levantamento da Agência Nacional de Aviação Civil (Anac) ao qual o G1 teve acesso.  De acordo com os dados da agência, porém, a tarifa média cobrada no Brasil em todo o ano de 2017 foi de R$ 357,16, o menor valor desde 2011.  A cobrança por bagagem despachada começou a ser praticada em 1º de junho de 2017 e vem gerando polêmica.  A regra prevê a gratuidade apenas para o transporte de bagagens de mão, levadas dentro do avião, de até 10 kg. Acima deste peso, as empresas são autorizadas a exigir que a mala seja despachada e a cobrar pelo transporte dela.  Antes, o transporte da bagagem de todos estava incluído no valor da passagem, mesmo de quem não despachasse as malas.  Segundo a Anac, isso onerava passageiros que viajavam apenas com mala de mão, por exemplo. Os passageiros tinham direito a despachar um volume de até 23 kg nos voos nacionais e dois volumes de até 32 kg nos internacionais.  De acordo com o levantamento da Anac, o preço médio da passagem aérea no segundo semestre de 2017 – portanto, após a entrada em vigor da regra de cobrança da bagagem despachada – foi de R$ 384,21, o que representa uma alta de 0,1% na comparação com o mesmo período de 2016, quando o bilhete médio custou R$ 383,90.  Considerando a média de todo o ano de 2017, a tarifa cobrada no Brasil foi de R$ 357,16, uma redução de 0,6% na comparação com 2016. Segundo a Anac, esse é o menor valor de toda a série histórica, que começa em 2011.  Procurada, a associação que representa as empresas aéreas informou que as atuais regras aumentaram as opções e benefícios aos passageiros e que dois terços dos bilhetes vendidos são da categoria que não inclui o despacho de bagagem. (Leia mais abaixo nesta reportagem).  O superintendente de Acompanhamento de Serviços Aéreos da Anac, Ricardo Catanant, alertou que é muito cedo para calcular o impacto da nova regra no preço das passagens.  ""Seis meses é pouco tempo para entender e assimilar a mudança. Empresas e consumidores precisam de mais tempo para se adaptarem"", avaliou.  Segundo ele, há outros fatores que são mais importantes para a definição do valor do bilhete, como o custo do combustível usado nos aviões. Dados da Agência Nacional de Petróleo (ANP) mostram que o custo do querosene de aviação em 2017 foi maior do que o de 2016 durante quase todo o ano.  A demanda dos passageiros por passagens também pesa nos preços, que tendem a aumentar quando há mais procura, apontou o superintendente. Em 2017, o número de passageiros transportados em voos nacionais cresceu 2,93% - a primeira alta após dois anos seguidos de queda.  ""Em 2016, o setor aéreo estava em retração e, para evitar perdas ainda maiores, as companhias fizeram um esforço para reduzir o preço das passagens"", afirmou Catanant.  O superintendente disse que os efeitos positivos da desregulamentação do setor serão sentidos com mais tempo. Ele apontou que o mais importante na mudança da regra é criar um ambiente de negócios que atraia novas empresas aéreas para o Brasil e citou que, após a mudança, duas empresas de baixo custo já manifestaram interesse em voar para o país.  Além de não conseguir sentir no preço das passagens a redução prevista pelas companhias aéreas, a advogada Adriana Carla Arouca reclama que falta informação sobre qual tipo de bagagem pode ser transportada na cabine do avião.  Adriana viaja mensalmente de Brasília para São Paulo e não despacha bagagem. Ela relatou que, em fevereiro, conseguiu levar a mala dentro do avião, na ida, mas foi impedida na volta.  ""No voo de volta, já na fila de embarque para o avião, o funcionário da companhia reteve minha bagagem e disse que estaria fora do padrão"", disse. Entretanto, ela não foi obrigada a pagar pelo despacho da bagagem.  Ela relatou que a principal mudança de hábito nos aeroportos é a preocupação dos passageiros em embarcar o quanto antes para conseguir espaço para as malas nos compartimentos que ficam sobre os assentos.  A Associação Brasileiras das Empresas Aéreas (Abear) afirmou que iria aguardar a divulgação dos dados pela Anac para comentar o comportamento do preço das passagens em 2017.  Em nota, a entidade afirmou que as atuais regras da aviação brasileira aumentaram as opções de escolha e trouxeram benefícios para os clientes e que a resolução da Anac sobre bagagem permite mais concorrência entre as empresas e maior diversificação dos serviços ofertados.  Ainda de acordo com a associação, dois terços dos bilhetes aéreos vendidos são da categoria que não inclui o despacho de bagagem. ",economia,,,,,,
2018-03-22,https://web.archive.org/web/20180322003522/https://g1.globo.com/economia/noticia/bc-deve-anunciar-mais-um-corte-e-taxa-de-juros-pode-atingir-nova-minima-historica-preveem-economistas.ghtml,https://g1.globo.com/economia/noticia/bc-deve-anunciar-mais-um-corte-e-taxa-de-juros-pode-atingir-nova-minima-historica-preveem-economistas.ghtml,"BC deve anunciar mais um corte, e taxa de juros pode atingir nova mínima histórica, preveem economistas"," O Comitê de Política Monetária (Copom) do Banco Central se reúne nesta quarta-feira (21) e deve baixar a taxa básica de juros, a Selic, de 6,75% para 6,50% ao ano, de acordo com estimativa de economistas do mercado financeiro. A decisão será divulgada após as 18h.  Se confirmada a previsão dos analistas, essa será a 12ª redução seguida da Selic, que com isso alcançaria o menor patamar desde a adoção do regime de metas para a inflação, em 1999. Também será a menor taxa de juros de toda a série histórica do BC, iniciada em 1986.  A previsão tem como base estimativas feitas por mais de 100 instituições financeiras ouvidas pelo Banco Central na semana passada. Os analistas esperam ainda que o corte nesta quarta será o último do atual ciclo de redução da Selic, iniciado em 2016.  De acordo com esses economistas, os juros devem permanecer em 6,50% ao ano até fevereiro de 2019, quando começariam a subir. Ao final do ano que vem, preveem os analistas, a Selic atingiria 8% ao ano.  Apesar de a taxa básica da economia estar na mínima histórica, os juros bancários seguem elevados. Em janeiro, as taxas do cheque especial e do cartão de crédito rotativo continuaram acima de 300% ao ano.  ""Se a gente ficar alguns anos com taxas menores, tudo vai ser revisto, inclusive as taxas bancárias e as taxas de fundos de administração. Tudo isso, ao longo do tempo, terá que ser revisto. O que nós podemos fazer é acelerar essa mudança"", afirmou o presidente do BC, Ilan Goldfajn, no começo deste mês.  Entre os itens que compõem o custo do crédito no Brasil estão a taxa Selic, os depósitos compulsórios (recursos que os bancos têm de deixar parados no Banco Central), os tributos cobrados, as despesas administrativas, o risco das operações (inadimplência) e o lucro das instituições financeiras.  A baixa concorrência também é apontada por analistas com um fator que impacta os juros bancários. Dados do BC mostram que os quatro maiores conglomerados bancários - Itaú-Unibanco, Bradesco, Banco do Brasil e Caixa Econômica Federal - detinham, no fim de 2016, 78,99% de todas as operações de crédito feitas por instituições financeiras no país.  Ao elevar ou baixar os juros o Banco Central mira o cumprimento da meta de inflação, fixada todos os anos pelo Conselho Monetário Nacional (CMN).  Para 2018, a meta central de inflação é de 4,5%. Para 2019, é de 4,25%. O sistema, porém, prevê uma margem de tolerância, para cima e para baixo. Isso significa, por exemplo, que a meta não seria descumprida pelo Banco Central caso a inflação neste ano ficasse entre 2,5% e 6,5%.  Normalmente, quando a inflação está alta, o BC eleva a Selic. A expectativa é que a subida da taxa também eleve os juros cobrados pelos bancos, ou seja, que o crédito fique mais caro e, com isso, freie o consumo, fazendo a inflação cair. Essa medida, porém, afeta a economia e gera desemprego.  Quando as estimativas para a inflação estão em linha com as metas predeterminadas pelo CMN, o BC reduz os juros. É o que está acontecendo neste momento. Para 2018 e 2019, o mercado estima um IPCA de 3,63% e de 4,20%, respectivamente.  As decisões do Banco Central sobre a Selic também afetam o rendimento da poupança, que vai cair se confirmado o novo corte nesta quarta.  A regra atual, em vigor desde maio de 2012, prevê corte nos rendimentos da poupança sempre que a Selic estiver abaixo de 8,5%.  Nessa situação, a correção anual das cadernetas fica limitada a um percentual equivalente a 70% da Selic, mais a Taxa Referencial, calculada pelo BC. A norma vale apenas para depósitos feitos a partir de 4 de maio de 2012.  A medida visa evitar que a poupança fique mais atrativa que os demais investimentos, cujos rendimentos caem junto com a Selic. Sem o redutor, a poupança passaria a atrair recursos de grandes poupadores, que deixariam de comprar títulos públicos.  Se o juro básico da economia recuar para 6,50% ao ano, a partir desta quinta a correção da poupança passará a ser de 70% desse valor - o equivalente a 4,55% ao ano, mais Taxa Referencial.  Mas a queda de rendimento afeta também as aplicações conhecidas como prefixadas, ou seja, que têm por base a Selic. ",economia,,,,,,
