data,url_noticia,url_noticia_curto,titulo,conteudo_noticia,assunto,assunto_ex,titulo_ex,subtitulo_ex,local_ex,artigo_ex,n_paragrafos
2020-03-27,https://web.archive.org/web/20200327020627/https://g1.globo.com/politica/noticia/2020/03/26/gilmar-mendes-revoga-prisao-de-empresario-detido-em-operacao-derivada-da-lava-jato-no-rio.ghtml,https://g1.globo.com/politica/noticia/2020/03/26/gilmar-mendes-revoga-prisao-de-empresario-detido-em-operacao-derivada-da-lava-jato-no-rio.ghtml,Gilmar Mendes revoga prisão de empresário detido no Rio em desdobramento da Lava Jato," O ministro Gilmar Mendes, do Supremo Tribunal Federal (STF), revogou a prisão preventiva do empresário Carlson Ruy Ferreira, preso no começo do mês na operação Titereiro – um desdobramento da Lava Jato no Rio de Janeiro.  Na decisão, o ministro ressaltou que Ferreira é idoso e integra o grupo de risco do novo coronavírus, por ter doenças crônicas. O empresário, no entanto, terá de seguir uma série de medidas cautelares, entre elas:  ""É necessário compatibilizar a aplicação da legislação penal e processual penal, bem como a boa garantia da ordem, com os direitos individuais das pessoas presas que estão em situação de risco em razão da pandemia do novo coronavírus"", afirmou o ministro na decisão.  Segundo as investigações, Carlson seria sócio do ex-secretário de Administração Penitenciária do Rio, Astério Pereira dos Santos em empresas contratadas pela secretaria estadual. Estas empresas receberam recursos de um fundo do Tribunal de Contas do Estado do Rio, mas deveriam repassar a conselheiros da corte de contas estadual um percentual como propina.  Ainda de acordo com as apurações, Carlson e Astério teriam usado familiares como laranjas para ocultar o dinheiro ganho com o esquema ilegal.  Astério Pereira dos Santos, preso na mesma operação, foi solto no dia 17 por decisão do ministro do Superior Tribunal de Justiça, Rogério Schietti. Na decisão, o ministro também citou a pandemia do coronavírus e substituiu a prisão por medidas cautelares. ",politica,,,,,,
2020-03-28,https://web.archive.org/web/20200328093312/https://g1.globo.com/politica/noticia/2020/03/27/governo-restringe-entrada-no-pais-de-todos-os-estrangeiros-por-voos-internacionais.ghtml,https://g1.globo.com/politica/noticia/2020/03/27/governo-restringe-entrada-no-pais-de-todos-os-estrangeiros-por-voos-internacionais.ghtml,Governo restringe entrada no país de todos os estrangeiros por voos internacionais," O governo federal decidiu nesta sexta-feira (27) restringir por 30 dias a entrada de todos os estrangeiros no país por voos internacionais. A medida entra em vigor na próxima segunda (30) e foi adotada em razão da pandemia do novo coronavírus.  A portaria foi publicada em edição extra do ""Diário Oficial da União"" e é assinada pelos ministros Walter Souza Braga Netto (Casa Civil), Sergio Moro (Justiça), Tarcísio Gomes de Freitas (Infraestrutura) e Luiz Henrique Mandetta (Saúde).  Conforme o texto publicado pelo governo, a restrição não se aplica a estrangeiros:  Ainda de acordo com a portaria publicada pelo governo, o estrangeiro que descumprir a restrição poderá ser:  Desde a semana passada o governo tem adotado medidas de restrição. Inicialmente, proibiu por 30 dias a entrada de estrangeiros de países como China, Austrália, Japão e membros da União Europeia. Depois, ampliou a restrição para cidadãos iranianos.  Mais cedo, nesta sexta, o ministro Sergio Moro concedeu uma entrevista à GloboNews na qual explicou a decisão do governo de editar a portaria.  ""A primeira portaria teve um rol específico de países, que levamos em consideração o número de infectados. Como houve disseminação do coronavírus por vários outros países, entendemos por bem eliminar o rol e estabelecer vedação a todo estrangeiro. Existem algumas exceções pontuais [...], mas vai abranger todas as nacionalidades"", declarou o ministro.  De acordo com o Ministério da Saúde, até esta sexta, o Brasil registrou 92 mortes e 3.417 casos confirmados de novo coronavírus.  Conforme a Organização Mundial de Saúde (OMS), também até esta sexta, 512.701 casos de coronavírus foram confirmados em todo o mundo, com 23.495 mortes, em 202 países.  No último dia 19, o governo publicou uma portaria na qual determinou o fechamento de fronteiras do Brasil com países vizinhos da América do Sul por 15 dias, também em decorrência da pandemia de coronavírus.  A medida vale para estrangeiros que estejam nesses países e queiram entrar no Brasil. Cidadãos brasileiros que estiverem nesses locais podem entrar no Brasil. ",politica,,,,,,
2020-03-28,https://web.archive.org/web/20200328093312/https://g1.globo.com/politica/noticia/2020/03/27/sao-paulo-registra-panelaco-contra-bolsonaro-pelo-11-seguido.ghtml,https://g1.globo.com/politica/noticia/2020/03/27/sao-paulo-registra-panelaco-contra-bolsonaro-pelo-11-seguido.ghtml,Cidades brasileiras registram panelaço contra Bolsonaro pelo 11° dia seguido," Cidades brasileiras registraram panelaços contra o presidente Jair Bolsonaro pelo décimo-primeiro dia seguido na noite desta sexta-feira (26).  Os atos ocorreram em bairros do Rio de Janeiro e de São Paulo. Além de bater panelas, pessoas gritavam ""fora, Bolsonaro"".  As primeiras manifestações contrárias a Bolsonaro presidente ocorreram na terça-feira (17) da semana passada.  Foram ouvidos panelaços em:  Bairros: Bela Vista, Higienópolis, Jardins, Pinheiros, Vila Madalena e Vila Mariana.  Bairros: Botafogo e Lagoa ",politica,,,,,,
2020-03-28,https://web.archive.org/web/20200328093312/https://g1.globo.com/politica/noticia/2020/03/27/alexandre-de-moraes-analisa-pedido-do-governo-para-ampliar-gastos-com-coronavirus-sem-indicar-fonte.ghtml,https://g1.globo.com/politica/noticia/2020/03/27/alexandre-de-moraes-analisa-pedido-do-governo-para-ampliar-gastos-com-coronavirus-sem-indicar-fonte.ghtml,Coronavírus: Moraes analisa pedido do governo ao STF para fazer gastos não previstos no orçamento," O ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes foi definido nesta sexta-feira (27) como relator do pedido do governo para realizar gastos não previstos no Orçamento da União, no combate ao coronavírus, sem precisar indicar a fonte dos recursos.  Ele foi escolhido por “prevenção”, porque já é relator de outras ações que correm no Supremo e questionam a validade da Lei de Responsabilidade Fiscal (LRF).  O novo pedido foi enviado pela Advocacia-Geral da União (AGU) em uma ação direta de inconstitucionalidade (ADI). A ação tem por base dispositivos da LRF e da Lei de Diretrizes Orçamentárias (LDO) de 2020, que não permitem ao governo fazer uma nova despesa sem apontar de onde virão os recursos para cobrir essa despesa.  O pedido é para que alguns artigos sejam suspensos “em relação à criação/expansão de programas públicos destinados ao enfrentamento do contexto de calamidade gerado pela disseminação do Covid-19”.  Não há prazo regimental para que Moraes tome uma decisão. A expectativa, no entanto, é de que um posicionamento seja emitido ainda nesta sexta.  Na quinta, o presidente Jair Bolsonaro disse que, caso obtivesse uma liminar (decisão provisória) do STF, editaria MP para injetar cerca de R$ 36 bilhões na economia.  As medidas de estímulo à economia e ao emprego, idealizadas para fazer frente à crise do novo coronavírus, vão provocar gastos públicos superiores às estimativas feitas no ano passado. Com isso, há risco de o governo descumprir regras fiscais, como as previstas na LRF e na LDO – o que poderia ser classificado como crime de responsabilidade.  Para que o governo seja dispensado de apontar a fonte dos recursos para cobrir as despesas, será necessário que o STF fixe uma interpretação específica para quatro artigos da LRF e para um artigo da LDO 2020.  Essas leis ajudam a controlar os gastos e a manter o equilíbrio fiscal, evitando a criação de despesas acima da capacidade de arrecadação do governo.  Os artigos da LRF que passarão por essa análise estabelecem que despesas obrigatórias de caráter continuado, ou seja, voltadas para investimentos em programas e políticas públicas, só podem ser feitas se atenderem às seguintes exigências:  Na ação, o governo cita que as medidas já em vigor e em estudo envolvem ""manter trabalhadores em casa e fechar temporariamente estabelecimentos comerciais e industriais”, o que provoca desaceleração na economia.  O presidente Jair Bolsonaro criticou publicamente medidas de isolamento, e chegou a fazer pronunciamento em rede nacional dizendo que o freio na economia poderia ser mais perigoso que a circulação de pessoas. A postura foi criticada por especialistas em saúde pública.  ""De fato, as medidas necessárias para proteger a população do vírus, desacelerando a taxa de contaminação e evitando o colapso do sistema de saúde, implicam inevitavelmente forte desaceleração das atividades econômicas. Essas medidas envolvem, por exemplo, reduzir interações sociais, manter trabalhadores em casa e fechar temporariamente estabelecimentos comerciais e industriais"", diz a AGU na ação de inconstitucionalidade.  ""Se, por um lado, trata-se de medidas necessárias para proteger a saúde e a vida das pessoas, por outro lado, as mesmas medidas devem causar grandes perdas de receita e renda para empresas e trabalhadores.""  Entre as medidas informadas pelo governo na ação ao Supremo e que podem ser adotadas, se houver a flexibilização das regras fiscais, estão: ",politica,,,,,,
2020-03-28,https://web.archive.org/web/20200328093312/https://g1.globo.com/politica/noticia/2020/03/27/brasil-veta-entrada-de-estrangeiro-em-conexao-cujos-paises-de-origem-e-destino-fecharam-fronteiras.ghtml,https://g1.globo.com/politica/noticia/2020/03/27/brasil-veta-entrada-de-estrangeiro-em-conexao-cujos-paises-de-origem-e-destino-fecharam-fronteiras.ghtml,Brasil veta entrada de estrangeiro em conexão cujos países de origem e destino fecharam fronteiras ," Uma portaria publicada nesta sexta-feira (27) no ""Diário Oficial da União"" (DOU) veta a entrada no Brasil de estrangeiros que estejam em trânsito internacional por via aérea (conexão), quando o país de destino não admitir a chegada, por causa da pandemia de coronavírus.  A portaria estabelece ainda que as empresas aéreas devem impedir o embarque de estrangeiros com destino ao Brasil nessas situações.  O objetivo da portaria é evitar que estrangeiros fiquem retidos nos aeroportos brasileiros, sem poder voltar ou seguir viagem em razão de restrições adotadas por outros países.  Na prática, voos vindo da Argentina e da África do Sul, por exemplo, passam a ter restrições, já que esses países fecharam fronteiras. Se um argentino quiser ir para a União Europeia, com escala no Brasil, não vai poder.  A portaria vale para episódios futuros. Estrangeiros parados em aeroportos neste momento, como o caso de um grupo de argentinos que não consegue sair de Guarulhos, serão retirados pelo Itamaraty.  Segundo o Ministério da Justiça, se a portaria for descumprida, os estrangeiros ficarão parados nos aeroportos brasileiros, sem poder entrar no país. ",politica,,,,,,
2020-03-29,https://web.archive.org/web/20200329214515/https://g1.globo.com/politica/noticia/2020/03/29/alexandre-de-moraes-autoriza-que-governo-descumpra-ldo-e-lrf-para-medidas-contra-coronavirus.ghtml,https://g1.globo.com/politica/noticia/2020/03/29/alexandre-de-moraes-autoriza-que-governo-descumpra-ldo-e-lrf-para-medidas-contra-coronavirus.ghtml,Alexandre de Moraes autoriza governo a descumprir LDO e LRF para medidas contra coronavírus," O ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes autorizou neste domingo (29) que o governo federal descumpra regras previstas na Lei de Responsabilidade Fiscal (LRF) e na Lei de Diretrizes Orçamentárias (LDO) para realizar fatos não previstos com ações de combate ao coronavírus.  Moraes atendeu pedido feito na noite de quinta-feira (26) pela Advocacia Geral da União (AGU), que queria a flexibilização de quatro artigos da LRF e da lei orçamentária.  Ele concedeu liminar (decisão provisória) para, ""durante a emergência em saúde pública de importância nacional e o estado de calamidade pública decorrente de covid-19, afastar a exigência de demonstração de adequação e compensação orçamentárias em relação à criação/expansão de programas públicos destinados ao enfrentamento do contexto de calamidade gerado pela disseminação de covid-19"".  Na decisão, o ministro afirmou que a pandemia exige medidas governamentais rápidas.  ""O desafio que a situação atual coloca à sociedade brasileira e às autoridades públicas é da mais elevada gravidade, e não pode ser minimizado. A pandemia de covid-19 (coronavírus) é uma ameaça real e iminente, que irá extenuar a capacidade operacional do sistema público de saúde, com consequências desastrosas para a população, caso não sejam adotadas medidas de efeito imediato, inclusive no tocante a garantia de subsistência, empregabilidade e manutenção sustentável das empresas"", escreveu.  Na quinta, o presidente Jair Bolsonaro disse que, caso obtivesse uma liminar (decisão provisória) do STF, editaria uma medida provisória (MP) de cerca de R$ 36 bilhões para a economia.  Isso porque, segundo o governo, as medidas de estímulo à economia e ao emprego a serem tomadas para fazer frente à crise do coronavírus vão provocar gastos públicos além dos já previstos nas leis orçamentárias – o que pode fazer com que o governo descumpra as regras da LRF e da LDO se não houver o entendimento de que as exigências não valem para estes gastos específicos.  Para que o governo seja dispensado de apontar a fonte dos recursos para cobrir as despesas, será necessário que o STF fixe uma interpretação específica para quatro artigos da LRF e para um artigo da LDO 2020.  Os artigos em questão da LRF estabelecem que despesas obrigatórias de caráter continuado (ou seja, aquelas para investimentos em programas e políticas públicas) só podem ser feitas se o governo seguir as seguintes exigências:  Entre as medidas informadas pelo governo na ação ao Supremo e que serão adotadas estão:  Na sua decisão, Alexandre de Moraes afirmou que os artigos não serão aplicados ""durante a manutenção do estado de calamidade pública"". E estendeu a possibilidade de descumprimento dessas regras a governos estaduais e municipais que tenham decretado estado de calamidade pública.  O governo apontou ao Supremo que a incidência desses artigos no atual momento poderia violar o direito à saúde e que o artigo 65 da LRF, que autoriza medidas em situação de emergência, ""não seria suficiente para garantir a celeridade decisória exigida pelo cenário vigente"".  Alexandre de Moraes foi designado para o caso porque é relator de outras ações em andamento na corte sobre a validade da LRF. Ele já votou pela validade de alguns desses artigos que o governo agora quer flexibilizar.  Na decisão, o ministro relata que os artigos garantem responsabilidade fiscal. ""A responsabilidade fiscal é um conceito indispensável não apenas para legitimar a expansão de despesas rígidas e prolongadas sob um processo deliberativo mais transparente, probo e rigoroso"". Defendeu que a LRF garante transparência e prudência fiscal.  Mas destacou que ""há, porém, situações onde o surgimento de condições supervenientes absolutamente imprevisíveis afetam radicalmente a possibilidade de execução do orçamento planejado"" e lembrou que a própria LRF prevê um regime emergencial em caso de calamidade pública.  Para o ministro, a pandemia torna, ""por óbvio, lógica e juridicamente impossível o cumprimento de determinados requisitos legais"".  ""O surgimento da pandemia de covid-19 representa uma condição superveniente absolutamente imprevisível e de consequências gravíssimas, que, afetará, drasticamente, a execução orçamentária anteriormente planejada, exigindo atuação urgente, duradoura e coordenada de todos as autoridades federais, estaduais e municipais em defesa da vida, da saúde e da própria subsistência econômica de grande parcela da sociedade brasileira, tornando, por óbvio, logica e juridicamente impossível o cumprimento de determinados requisitos legais compatíveis com momentos de normalidade.""  Ele completou que afastar esses artigos ""não conflita com a prudência fiscal e o equilíbrio orçamentário"", porque, argumenta, não serão feitos gastos baseados em ""propostas legislativas indefinidas, caracterizadas pelo oportunismo político, inconsequência, desaviso ou improviso nas finanças públicas, mas, sim, gastos orçamentários destinados à proteção da vida, saúde e da própria subsistência dos brasileiros afetados por essa gravíssima situação"". ",politica,,,,,,
2020-03-29,https://web.archive.org/web/20200329214515/https://g1.globo.com/politica/noticia/2020/03/29/apos-provocar-aglomeracao-durante-passeio-em-brasilia-bolsonaro-volta-a-se-posicionar-contra-o-isolamento-social.ghtml,https://g1.globo.com/politica/noticia/2020/03/29/apos-provocar-aglomeracao-durante-passeio-em-brasilia-bolsonaro-volta-a-se-posicionar-contra-o-isolamento-social.ghtml,"Após provocar aglomeração durante passeio em Brasília, Bolsonaro volta a se posicionar contra o isolamento social"," Na volta do passeio que fez às localidades ao redor de Brasília, neste domingo (29), o presidente Jair Bolsonaro voltou a se posicionar contra o isolamento social mais geral, defendido por autoridades de saúde do mundo inteiro. Defendeu apenas o isolamento de idosos e de grupos de risco. Usando seu linguajar costumeiro, disse que é preciso poupar vidas, mas que todos vão morrer um dia. E que é preciso atenção para o impacto da pandemia na economia.  “Temos um problema do vírus? Temos. Ninguém nega isso daí. Devemos tomar os devidos cuidados com os mais velhos, com as pessoas do grupo de risco. Agora, o emprego é essencial.”  O presidente justificou seu passeio alegando que foi conhecer as necessidades do povo. Disse que não anunciou sua visita previamente, mas não comentou o fato de que a simples presença de um presidente atrai aglomerações, condenadas pelas autoridades de saúde porque aumentam a chance de contágio.  “Hoje é domingo, tem pouca gente na rua. Agora, eu não marquei nada em lugar nenhum. Foi tudo de forma inopinada. Vamos lá. Entra aqui, para aqui, já 'tava o povo lá dentro. Eu não juntei ninguém. 'Ah, junta aí, vamos fazer um oba-oba'. Nada disso. Fui reconhecido. Não teve nenhum grito por parte da população.""  Bolsonaro afirmou que é contra o isolamento mais geral porque os trabalhadores precisam ganhar o seu sustento. Mas, em outra parte, lembrou que o governo e a Câmara aprovaram uma ajuda de R$ 600 por três meses a ser paga aos informais, limitada a dois membros de cada família. Não comentou o que especialistas vêm dizendo: que, se essa ajuda é considerada insuficiente, cabe apenas a ele, presidente, aumentá-la de forma emergencial, como chefes de estado de todo o mundo vêm fazendo.  ""Nós vai (sic) condenar esse cara a ir pra dentro de casa? Ficar dentro de casa, ele não tem poupança, não tem renda. A geladeira dele, se tiver, já acabou a comida, porque tem que trabalhar. Tem que sustentar a família. Tem que cuidar dos seus filhos"".  ""Temos um problema mais sério no momento. Essas pessoas informais, que nunca tiveram voz em lugar nenhum, tiveram agora que arranjar R$ 600 para eles"".  As autoridades sanitárias do mundo inteiro defendem que todos os que puderem fiquem em casa para diminuir os riscos de quem tem de trabalhar, como aqueles de setores essenciais, como saúde, transportes e fábricas, entre outros. Bolsonaro, porém, insiste num isolamento mais restrito, apenas de idosos e doentes crônicos. E deu um argumento, no mínimo, polêmico e sem comprovação estatística:  Na manhã desde domingo (29), Bolsonaro saiu de carro da residência oficial do Palácio da Alvorada e foi a uma farmácia e a uma padaria no bairro Sudoeste, em Brasília, depois ao Hospital das Forças Armadas e ao centro de Ceilândia, uma das regiões administrativas do Distrito Federal.  Nas ruas, a presença do presidente provocou pequenas aglomerações, contrariando as recomendações do Ministério da Saúde e da Organização Mundial de Saúde (OMS).  No Sudoeste, ouviu grito de ""Abre o comércio, presidente"". Uma mulher fez um apelo por isolamento. ""Isolamento para nós, hein? Sem isolamento, a gente não vai conseguir"". Outros desejaram boa sorte: ""Presidente, Deus te ilumine"".  Do Sudoeste, Bolsonaro seguiu para o Hospital das Forças Armadas. Na saída, se aproximou de pessoas e fez fotos, juntando o rosto ao de apoiadores que o aguardavam do lado de fora.  ""Passei por lá também para ver como estava o fluxo de pessoas porventura chegando"", afirmou Bolsonaro. Ele não quis responder ao ser indagado se fez exame. ""Que pergunta, meu Deus do céu. Outra pergunta"", disse.  Em seguida, foi ao centro de Ceilândia, onde uma aglomeração maior se juntou. Algumas pessoas, aparentemente, eram maiores de 60 anos, grupo mais vulnerável ao contágio do novo coronavírus.  O presidente parou para conversar com um ambulante que vende espetinhos de churrasco. O vídeo com a gravação da conversa foi postado na página de uma das redes sociais do presidente.  Decreto do último dia 19 do governador Ibaneis Rocha (MDB), determinou o fechamento até o próximo dia 5 de lojas, bares, restaurantes e a proibição de cultos e missas no Distrito Federal devido ao coronavírus. Escolas também estão com as atividades suspensas. De acordo com o decreto, podem se manter em funcionamento clínicas médicas, laboratórios, farmácias, postos de gasolina, mercados, lojas de material de construção e padarias.  Sob o argumento de que as reações à crise são motivadas por ""histeria"" e ""pânico"", Bolsonaro vem defendendo a reabertura do comércio e de escolas, embora o Ministério da Saúde tenha posição contrária. O fechamento desses estabelecimentos é medida recomendada por especialistas como forma de conter a disseminação do coronavírus.  No sábado (28), Bolsonaro fez uma reunião com Luiz Henrique Mandetta e outros ministros no Palácio da Alvorada a fim de discutir medidas contra a crise do coronavírus.  No mesmo dia, uma juíza do Rio de Janeiro proibiu a veiculação da propaganda ""O Brasil não pode parar"", registrada em uma das páginas de redes sociais do governo e cujo vídeo foi compartilhado por parlamentares bolsonaristas. Segundo a Secretária de Comunicação da Presidência, o vídeo era de ""caráter experimental"" e não existe uma campanha publicitária sobre o assunto. ",politica,,,,,,
2020-03-29,https://web.archive.org/web/20200329214515/https://g1.globo.com/politica/noticia/2020/03/29/stf-suspende-dividas-de-alagoas-com-uniao-e-11-estados-ja-tem-debitos-suspensos-por-coronavirus.ghtml,https://g1.globo.com/politica/noticia/2020/03/29/stf-suspende-dividas-de-alagoas-com-uniao-e-11-estados-ja-tem-debitos-suspensos-por-coronavirus.ghtml,"STF suspende dívidas de Alagoas com União, e 11 estados já têm débitos suspensos por coronavírus"," O ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), decidiu neste domingo (29) suspender por seis meses a dívida de Alagoas com a União a fim de que os recursos sejam usados para conter a disseminação do coronavírus.  Com isso, chegam a onze os estados a obterem o benefício por decisão do ministro. Os anteriores são Bahia, São Paulo, Paraíba, Paraná, Maranhão, Pernambuco, Santa Catarina, Mato Grosso do Sul, Acre e Pará. Está pendente ainda pedido do município do Rio de Janeiro, que está com o ministro Luiz Fux.  Como uma das parcelas de R$ 32 milhões venceria nesta segunda-feira (30), o ministro determinou que a Advocacia Geral da União (AGU) seja notificada por meio de uma rede social sobre a decisão referente a Alagoas para não efetuar a cobrança. O governo alagoano informou que deve R$ 385 milhões por ano para a União.  Os estados argumentaram ao Supremo que as medidas de combate à doença vão gerar gastos públicos e que os reflexos da pandemia na economia vão diminuir a arrecadação.  O ministro Alexandre de Moraes concordou com a suspensão, mas destacou que os estados precisam comprovar que os recursos não utilizados na dívida sejam aplicados em medidas locais de combate ao novo coronavírus.  Uma audiência virtual entre União e estados beneficiados será marcada para discutir a questão, mas ainda não há data prevista. ",politica,,,,,,
2020-03-29,https://web.archive.org/web/20200329214515/https://g1.globo.com/politica/noticia/2020/03/29/um-dia-apos-mandetta-enfatizar-o-isolamento-social-bolsonaro-passeia-pelo-comercio-de-brasilia.ghtml,https://g1.globo.com/politica/noticia/2020/03/29/um-dia-apos-mandetta-enfatizar-o-isolamento-social-bolsonaro-passeia-pelo-comercio-de-brasilia.ghtml,"Um dia após Mandetta enfatizar isolamento social, Bolsonaro passeia pelo comércio de Brasília "," Um dia depois de o ministro da Saúde, Luiz Henrique Mandetta, dizer que as pessoas devem permanecer em casa, em isolamento social, para evitar a disseminação do coronavírus, o presidente Jair Bolsonaro saiu de carro da residência oficial do Palácio da Alvorada, na manhã deste domingo (29), para fazer um passeio por Brasília.  Ele foi a uma farmácia e a uma padaria no bairro Sudoeste, em Brasília, depois ao Hospital das Forças Armadas e ao centro de Ceilândia, uma das regiões administrativas do Distrito Federal.  Nas ruas, a presença do presidente provocou pequenas aglomerações, contrariando as recomendações do Ministério da Saúde e da Organização Mundial de Saúde (OMS).  No Sudoeste, ouviu grito de ""Abre o comércio, presidente"". Uma mulher fez um apelo por isolamento. ""Isolamento para nós, hein? Sem isolamento, a gente não vai conseguir"". Outros desejaram boa sorte. ""Presidente, Deus te ilumine"".  Do Sudoeste, Bolsonaro seguiu para o Hospital das Forças Armadas. Na saída, se aproximou de pessoas e fez fotos, juntando o rosto ao de apoiadores que o aguardavam do lado de fora.  ""Passei por lá também para ver como estava o fluxo de pessoas porventura chegando"", afirmou Bolsonaro ao retornar do passeio, sobre a visita ao hospital. Ele não quis responder ao ser indagado se fez exame. ""Que pergunta, meu Deus do céu. Outra pergunta"", disse.  Em seguida, foi ao centro de Ceilândia, onde uma aglomeração maior se juntou. Alguns populares aparentemente eram maiores de 60 anos, grupo mais vulnerável ao contágio do novo coronavírus.  O presidente parou para conversar com um ambulante que vende espetinhos de churrasco. O vídeo com a gravação da conversa foi postado na página de uma das redes sociais do presidente.  Decreto do último dia 19 do governador Ibaneis Rocha (MDB), determinou o fechamento até o próximo dia 5 de lojas, bares, restaurantes e a proibição de cultos e missas no Distrito Federal devido ao coronavírus. Escolas também estão com as atividades suspensas. De acordo com o decreto, podem se manter em funcionamento clínicas médicas, laboratórios, farmácias, postos de gasolina, mercados, lojas de material de construção e padarias.  Sob o argumento de que as reações à crise são motivadas por ""histeria"" e ""pânico"", Bolsonaro vem defendendo a reabertura do comércio e de escolas, embora o Ministério da Saúde tenha posição contrária. O fechamento desses estabelecimentos é medida recomendada por especialistas como forma de conter a disseminação do coronavírus.  No sábado (28), Bolsonaro fez uma reunião com Luiz Henrique Mandetta e outros ministros no Palácio da Alvorada a fim de discutir medidas contra a crise do coronavírus. No mesmo dia, uma juíza do Rio de Janeiro proibiu a veiculação da propaganda ""O Brasil não pode parar"", registrada em uma das páginas de redes sociais do governo e cujo vídeo foi compartilhado por parlamentares bolsonaristas. Segundo a Secretária de Comunicação da Presidência, o vídeo era de ""caráter experimental"" e não existe uma campanha publicitária sobre o assunto. ",politica,,,,,,
2020-03-31,https://web.archive.org/web/20200331060951/https://g1.globo.com/politica/noticia/2020/03/31/ministro-marco-aurelio-nao-arquiva-noticia-crime-contra-bolsonaro-e-pede-para-que-a-pgr-se-manifeste.ghtml,https://g1.globo.com/politica/noticia/2020/03/31/ministro-marco-aurelio-nao-arquiva-noticia-crime-contra-bolsonaro-e-pede-para-que-a-pgr-se-manifeste.ghtml,Ministro Marco Aurélio não arquiva notícia-crime contra Bolsonaro e pede para que a PGR se manifeste," O ministro do Supremo Tribunal Federal Marco Aurélio Mello pediu a Procuradoria-Geral da República (PGR) que analise uma notícia-crime contra o presidente Jair Bolsonaro. A notícia-crime é um instrumento usado para alertar uma autoridade - a polícia ou o MP - da ocorrência de um ilícito.  Na petição, o deputado federal Reginaldo Lopes (PT-MG) pede que o Ministério Público (MP) acuse o presidente de colocar em risco a saúde dos brasileiros em seu pronunciamento da semana passada sobre a pandemia de coronavírus.  Marco Aurélio Mello decidiu enviar os autos para a PGR. ""Deem vista à Procuradoria-Geral da República"", diz trecho da decisão do ministro. ",politica,,,,,,
